sku,olist_product_id,product_local_id,nome_produto,image_position,original_url_olist,local_file,site_url,uploaded,linked,is_primary,status,error_message
CONJ-10-RODIZIOS-35MM-GEL,342902731,,10x Rodízio 35mm Giratório com Freio Gel Anti-Risco Soprano,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/b74b04304e8bce6070372363aa868b21.jpg,storage\olist-images\CONJ-10-RODIZIOS-35MM-GEL\001-f98b2217d368.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CONJ-10-RODIZIOS-35MM-GEL/001-f98b2217d368.jpg,True,False,True,uploaded,
CONJ-10-RODIZIOS-35MM-GEL,342902731,,10x Rodízio 35mm Giratório com Freio Gel Anti-Risco Soprano,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/76f7300bc8307db4c6499166713d7c06.jpg,storage\olist-images\CONJ-10-RODIZIOS-35MM-GEL\002-9434fc7a841b.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CONJ-10-RODIZIOS-35MM-GEL/002-9434fc7a841b.jpg,True,False,False,uploaded,
CONJ-10-RODIZIOS-35MM-GEL,342902731,,10x Rodízio 35mm Giratório com Freio Gel Anti-Risco Soprano,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/d4e4ea09aa8b68a50ec3be15c24b4e41.jpg,storage\olist-images\CONJ-10-RODIZIOS-35MM-GEL\003-12df5129662e.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CONJ-10-RODIZIOS-35MM-GEL/003-12df5129662e.jpg,True,False,False,uploaded,
CONJ-10-RODIZIOS-35MM-GEL,342902731,,10x Rodízio 35mm Giratório com Freio Gel Anti-Risco Soprano,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/d34bc4ce002a7c32849423d08de88f7e.jpg,storage\olist-images\CONJ-10-RODIZIOS-35MM-GEL\004-fd942145a777.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CONJ-10-RODIZIOS-35MM-GEL/004-fd942145a777.jpg,True,False,False,uploaded,
CONJ-10-RODIZIOS-35MM-GEL,342902731,,10x Rodízio 35mm Giratório com Freio Gel Anti-Risco Soprano,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/ae934ce7692ef1bce63de776236b25f9.jpg,storage\olist-images\CONJ-10-RODIZIOS-35MM-GEL\005-7a74ff0bcf6c.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CONJ-10-RODIZIOS-35MM-GEL/005-7a74ff0bcf6c.jpg,True,False,False,uploaded,
CONJ-10-RODIZIOS-35MM-GEL,342902731,,10x Rodízio 35mm Giratório com Freio Gel Anti-Risco Soprano,6,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/377fa33cfb60e66078f5746ef43cfb79.jpg,storage\olist-images\CONJ-10-RODIZIOS-35MM-GEL\006-0492a24932ef.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CONJ-10-RODIZIOS-35MM-GEL/006-0492a24932ef.jpg,True,False,False,uploaded,
RODIZIO-75MM,341441027,,4x Rodízio Gel 75mm Freio 220kg Total,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/d5977ed411f13406a4f7c7e8491fa150.jpg,storage\olist-images\RODIZIO-75MM\001-81bd47181c90.jpg,https://dev.shopvivaliz.com.br/uploads/olist/RODIZIO-75MM/001-81bd47181c90.jpg,True,False,True,uploaded,
RODIZIO-75MM,341441027,,4x Rodízio Gel 75mm Freio 220kg Total,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/36c4d95d4af4afcab50cb845f4e70f69.jpg,storage\olist-images\RODIZIO-75MM\002-5711ddb089a7.jpg,https://dev.shopvivaliz.com.br/uploads/olist/RODIZIO-75MM/002-5711ddb089a7.jpg,True,False,False,uploaded,
RODIZIO-75MM,341441027,,4x Rodízio Gel 75mm Freio 220kg Total,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/f7874fc5c0ed853e777909dc3852dae5.jpg,storage\olist-images\RODIZIO-75MM\003-a1f98ae56df1.jpg,https://dev.shopvivaliz.com.br/uploads/olist/RODIZIO-75MM/003-a1f98ae56df1.jpg,True,False,False,uploaded,
RODIZIO-75MM,341441027,,4x Rodízio Gel 75mm Freio 220kg Total,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/5ef9ae9a67498799663e92ae0d591be1.jpg,storage\olist-images\RODIZIO-75MM\004-03ed558b2166.jpg,https://dev.shopvivaliz.com.br/uploads/olist/RODIZIO-75MM/004-03ed558b2166.jpg,True,False,False,uploaded,
RODIZIO-75MM,341441027,,4x Rodízio Gel 75mm Freio 220kg Total,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/0ca84f9fd0c87c15aef21e879193c806.jpg,storage\olist-images\RODIZIO-75MM\005-51d11e2f1a87.jpg,https://dev.shopvivaliz.com.br/uploads/olist/RODIZIO-75MM/005-51d11e2f1a87.jpg,True,False,False,uploaded,
FITAPERFAFBA,362847505,,Abraçadeira Fita Perfurada 19mm x 10 Metros Aço Galvanizado,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/6d6ea4a4a4a48ba52a6f5a307be361f4.jpg,storage\olist-images\FITAPERFAFBA\003-3044d60aec7c.jpg,https://dev.shopvivaliz.com.br/uploads/olist/FITAPERFAFBA/003-3044d60aec7c.jpg,True,False,True,uploaded,
FITAPERFAFBA,362847505,,Abraçadeira Fita Perfurada 19mm x 10 Metros Aço Galvanizado,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/a7c5349660cfab855b37184f47d830a3.jpg,storage\olist-images\FITAPERFAFBA\004-926848c209da.jpg,https://dev.shopvivaliz.com.br/uploads/olist/FITAPERFAFBA/004-926848c209da.jpg,True,False,False,uploaded,
FITAPERFAFBA,362847505,,Abraçadeira Fita Perfurada 19mm x 10 Metros Aço Galvanizado,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/f2ff80844aeedb234d397d98d324c2a0.jpg,storage\olist-images\FITAPERFAFBA\005-f6706fb2a082.jpg,https://dev.shopvivaliz.com.br/uploads/olist/FITAPERFAFBA/005-f6706fb2a082.jpg,True,False,False,uploaded,
FITAPERFAFBA,362847505,,Abraçadeira Fita Perfurada 19mm x 10 Metros Aço Galvanizado,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/e64e0c8abcaecd5cd18446a91e108a9a.jpg,storage\olist-images\FITAPERFAFBA\006-dfdc93cbec1f.jpg,https://dev.shopvivaliz.com.br/uploads/olist/FITAPERFAFBA/006-dfdc93cbec1f.jpg,True,False,False,uploaded,
JV-8HKB-IBHR,360493566,,"Aquatools Torneira Esfera Zincada, 1/2 X 3/4, Uso Geral",1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/560452b0e52e7c1954e99e16822f70eb.png,storage\olist-images\JV-8HKB-IBHR\001-02f1b9c2aa6f.png,https://dev.shopvivaliz.com.br/uploads/olist/JV-8HKB-IBHR/001-02f1b9c2aa6f.png,True,False,True,uploaded,
JV-8HKB-IBHR,360493566,,"Aquatools Torneira Esfera Zincada, 1/2 X 3/4, Uso Geral",2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/1c017ebca5eedaa8e58b398ad0e850c2.jpg,storage\olist-images\JV-8HKB-IBHR\002-9c1e871d54c0.jpg,https://dev.shopvivaliz.com.br/uploads/olist/JV-8HKB-IBHR/002-9c1e871d54c0.jpg,True,False,False,uploaded,
JV-8HKB-IBHR,360493566,,"Aquatools Torneira Esfera Zincada, 1/2 X 3/4, Uso Geral",3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/baf269e003589425ec03b6c16a0bfbc8.jpg,storage\olist-images\JV-8HKB-IBHR\003-6ec654401806.jpg,https://dev.shopvivaliz.com.br/uploads/olist/JV-8HKB-IBHR/003-6ec654401806.jpg,True,False,False,uploaded,
A21,342849443,,Armário Banheiro A21 28.4x40.8x9.5cm Branco Porta Correr Astra,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/ae2d5f6bbe31a370cf379653bbc52f10.png,storage\olist-images\A21\001-f4a9c9f8458d.png,https://dev.shopvivaliz.com.br/uploads/olist/A21/001-f4a9c9f8458d.png,True,False,True,uploaded,
A21,342849443,,Armário Banheiro A21 28.4x40.8x9.5cm Branco Porta Correr Astra,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/e49e75b15e0782bdb0fcc0de011b6ce4.png,storage\olist-images\A21\002-8508bb46a82a.png,https://dev.shopvivaliz.com.br/uploads/olist/A21/002-8508bb46a82a.png,True,False,False,uploaded,
A21,342849443,,Armário Banheiro A21 28.4x40.8x9.5cm Branco Porta Correr Astra,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/46feb1d2261824ada0ebf067526037ed.jpg,storage\olist-images\A21\003-55e4d9f70c8a.jpg,https://dev.shopvivaliz.com.br/uploads/olist/A21/003-55e4d9f70c8a.jpg,True,False,False,uploaded,
A21,342849443,,Armário Banheiro A21 28.4x40.8x9.5cm Branco Porta Correr Astra,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/bdd568188fb6cb09bc12fb2a805e6f1f.jpg,storage\olist-images\A21\004-1d174a0b0e80.jpg,https://dev.shopvivaliz.com.br/uploads/olist/A21/004-1d174a0b0e80.jpg,True,False,False,uploaded,
A41*BR,342849584,,Armário Banheiro Versátil Branco com Espelho A41 Astra,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/68e16d381b7d88bdb0ececfd0964bfa0.jpg,storage\olist-images\A41-BR\004-8c32fe2f1508.jpg,https://dev.shopvivaliz.com.br/uploads/olist/A41-BR/004-8c32fe2f1508.jpg,True,False,True,uploaded,
ARM-08,342715215,,Armário Ferramentas Duas Portas ARM-08 Fercar,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/542ba2579ed62e53c6a1be1d3c2b3d6b.jpg,storage\olist-images\ARM-08\003-8f0f9359d214.jpg,https://dev.shopvivaliz.com.br/uploads/olist/ARM-08/003-8f0f9359d214.jpg,True,False,True,uploaded,
ARM-08,342715215,,Armário Ferramentas Duas Portas ARM-08 Fercar,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/96c0e0f87e50f24ae37c044aec679db6.jpg,storage\olist-images\ARM-08\004-09c708d77d14.jpg,https://dev.shopvivaliz.com.br/uploads/olist/ARM-08/004-09c708d77d14.jpg,True,False,False,uploaded,
TVT/K-NOVO-02,361408120,,Assento Sanitário Almofadado Avant/Fit/Versato/Angra Branco Astra,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/0b602e000463aeb8ce60ed6ee6c03c0b.jpg,storage\olist-images\TVT-K-NOVO-02\001-86fbfcb4ac66.jpg,https://dev.shopvivaliz.com.br/uploads/olist/TVT-K-NOVO-02/001-86fbfcb4ac66.jpg,True,False,True,uploaded,
TVT/K-NOVO-02,361408120,,Assento Sanitário Almofadado Avant/Fit/Versato/Angra Branco Astra,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/6a9c8a835b301950e9a7158781d8da9e.jpg,storage\olist-images\TVT-K-NOVO-02\002-ae4f4db1bc03.jpg,https://dev.shopvivaliz.com.br/uploads/olist/TVT-K-NOVO-02/002-ae4f4db1bc03.jpg,True,False,False,uploaded,
TVT/K-NOVO-02,361408120,,Assento Sanitário Almofadado Avant/Fit/Versato/Angra Branco Astra,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/6ebfa6adadd4f9365de7f97178503f11.jpg,storage\olist-images\TVT-K-NOVO-02\003-b2855fbfdcde.jpg,https://dev.shopvivaliz.com.br/uploads/olist/TVT-K-NOVO-02/003-b2855fbfdcde.jpg,True,False,False,uploaded,
TVT/K-NOVO-02,361408120,,Assento Sanitário Almofadado Avant/Fit/Versato/Angra Branco Astra,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/7f44fa9f4aa9107263d9f27ad2d1981c.jpg,storage\olist-images\TVT-K-NOVO-02\004-09e783f30f52.jpg,https://dev.shopvivaliz.com.br/uploads/olist/TVT-K-NOVO-02/004-09e783f30f52.jpg,True,False,False,uploaded,
TVT/K-NOVO-02,361408120,,Assento Sanitário Almofadado Avant/Fit/Versato/Angra Branco Astra,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/a4851e71781ebb0e3d9c3e620cf7264a.png,storage\olist-images\TVT-K-NOVO-02\005-024dd65ad51a.png,https://dev.shopvivaliz.com.br/uploads/olist/TVT-K-NOVO-02/005-024dd65ad51a.png,True,False,False,uploaded,
TVT/K-NOVO-02,361408120,,Assento Sanitário Almofadado Avant/Fit/Versato/Angra Branco Astra,6,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/db3a486b9aef032b529dfb47cbdd9d7a.jpg,storage\olist-images\TVT-K-NOVO-02\006-ffea36a2b6dd.jpg,https://dev.shopvivaliz.com.br/uploads/olist/TVT-K-NOVO-02/006-ffea36a2b6dd.jpg,True,False,False,uploaded,
TAJ/AS*BR1-NOVO,341484398,,Assento Sanitário Almofadado Slim Branco Astra,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/b135ad663a69bf0f164a698f6d75f84f.jpg,storage\olist-images\TAJ-AS-BR1-NOVO\006-7335846bd2f4.jpg,https://dev.shopvivaliz.com.br/uploads/olist/TAJ-AS-BR1-NOVO/006-7335846bd2f4.jpg,True,False,True,uploaded,
TTH-K*BCO-01,360774093,,Assento Sanitário Almofadado Thema/Hawaii/Arezzon/Valentina Branco Astra,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/6b09bea9302bf5e5980a12ebeff8e763.png,storage\olist-images\TTH-K-BCO-01\002-9a1bdefc7d6b.png,https://dev.shopvivaliz.com.br/uploads/olist/TTH-K-BCO-01/002-9a1bdefc7d6b.png,True,False,True,uploaded,
TTH-K*BCO-01,360774093,,Assento Sanitário Almofadado Thema/Hawaii/Arezzon/Valentina Branco Astra,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/113cc519575cf254ba77b16fed2f5e0a.png,storage\olist-images\TTH-K-BCO-01\003-d3f71577c535.png,https://dev.shopvivaliz.com.br/uploads/olist/TTH-K-BCO-01/003-d3f71577c535.png,True,False,False,uploaded,
TTH-K*BCO-01,360774093,,Assento Sanitário Almofadado Thema/Hawaii/Arezzon/Valentina Branco Astra,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/7f0bae13b0e7c502349a84c2580a5a07.jpg,storage\olist-images\TTH-K-BCO-01\004-e5e615f6cad9.jpg,https://dev.shopvivaliz.com.br/uploads/olist/TTH-K-BCO-01/004-e5e615f6cad9.jpg,True,False,False,uploaded,
TPJ/AS*BR1,342716910,,Assento Sanitário Oval Universal Soft Branco Astra,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/ee19ff5b3db206a3c25d5b779bacd30a.jpg,storage\olist-images\TPJ-AS-BR1\001-78ad0598857b.jpg,https://dev.shopvivaliz.com.br/uploads/olist/TPJ-AS-BR1/001-78ad0598857b.jpg,True,False,True,uploaded,
TPJ/AS*BR1,342716910,,Assento Sanitário Oval Universal Soft Branco Astra,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/ce74566cc92eac9397460955f63b29fe.png,storage\olist-images\TPJ-AS-BR1\002-3a39ba055442.png,https://dev.shopvivaliz.com.br/uploads/olist/TPJ-AS-BR1/002-3a39ba055442.png,True,False,False,uploaded,
1C7Q-LKVG-ED52,342906355,,Astra Pet Coleira de Nylon Cores Variadas,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/7aa6744b9b3aaba602d93dfede8a9b01.png,storage\olist-images\1C7Q-LKVG-ED52\001-4a632e7d5803.png,https://dev.shopvivaliz.com.br/uploads/olist/1C7Q-LKVG-ED52/001-4a632e7d5803.png,True,False,True,uploaded,
1C7Q-LKVG-ED52,342906355,,Astra Pet Coleira de Nylon Cores Variadas,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/60470ef9d7c39ca0c1b0e04de1d025c0.png,storage\olist-images\1C7Q-LKVG-ED52\002-917755c7f76f.png,https://dev.shopvivaliz.com.br/uploads/olist/1C7Q-LKVG-ED52/002-917755c7f76f.png,True,False,False,uploaded,
1C7Q-LKVG-ED52,342906355,,Astra Pet Coleira de Nylon Cores Variadas,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/0342112cadc0317eb1e9fdd14958d7b5.jpg,storage\olist-images\1C7Q-LKVG-ED52\003-70bef3a7649b.jpg,https://dev.shopvivaliz.com.br/uploads/olist/1C7Q-LKVG-ED52/003-70bef3a7649b.jpg,True,False,False,uploaded,
1C7Q-LKVG-ED52,342906355,,Astra Pet Coleira de Nylon Cores Variadas,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/d5b321ce2c3b0b0f769a2bb8e32d92c2.jpg,storage\olist-images\1C7Q-LKVG-ED52\004-69b57142669b.jpg,https://dev.shopvivaliz.com.br/uploads/olist/1C7Q-LKVG-ED52/004-69b57142669b.jpg,True,False,False,uploaded,
PET/CAT*RSP,341681435,,"Astra Pet, Caixa de Areia 40x26x8cm Rosa",1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/ae2b496f69bb839158f356df8a8e7cdd.jpg,storage\olist-images\PET-CAT-RSP\001-90e302c17263.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAT-RSP/001-90e302c17263.jpg,True,False,True,uploaded,
PET/CAT*RSP,341681435,,"Astra Pet, Caixa de Areia 40x26x8cm Rosa",2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/3604c15e3f041d0e34b9713df1c5c617.jpg,storage\olist-images\PET-CAT-RSP\002-558bc4ed442a.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAT-RSP/002-558bc4ed442a.jpg,True,False,False,uploaded,
PET/CAT*RSP,341681435,,"Astra Pet, Caixa de Areia 40x26x8cm Rosa",3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/e2d234455248ddc74f3b901a083b08d9.jpg,storage\olist-images\PET-CAT-RSP\003-692f09fe9fc2.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAT-RSP/003-692f09fe9fc2.jpg,True,False,False,uploaded,
PET/CAT*RSP,341681435,,"Astra Pet, Caixa de Areia 40x26x8cm Rosa",4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/c77d7f11149c57a94f8b1e491a0f718f.jpg,storage\olist-images\PET-CAT-RSP\004-63ef40e5db22.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAT-RSP/004-63ef40e5db22.jpg,True,False,False,uploaded,
PET/CAT*VMP,360493195,,"Astra Pet, Caixa de Areia 40x26x8cm Vermelha",1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/824f0119243d290efcb1dae9bb77ca1b.jpg,storage\olist-images\PET-CAT-VMP\001-c77c99c6748a.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAT-VMP/001-c77c99c6748a.jpg,True,False,True,uploaded,
PET/CAT*VMP,360493195,,"Astra Pet, Caixa de Areia 40x26x8cm Vermelha",2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/6c53d812611bd8369b158c42cbf53522.jpg,storage\olist-images\PET-CAT-VMP\002-3381089397c2.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAT-VMP/002-3381089397c2.jpg,True,False,False,uploaded,
PET/CAT*VMP,360493195,,"Astra Pet, Caixa de Areia 40x26x8cm Vermelha",3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/43be4877da16e249d7325e745f579583.jpg,storage\olist-images\PET-CAT-VMP\001-c77c99c6748a.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAT-VMP/001-c77c99c6748a.jpg,True,False,False,uploaded,
PET/CAT*VMP,360493195,,"Astra Pet, Caixa de Areia 40x26x8cm Vermelha",4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/cad4f2c2f74183ada781fc200093542d.jpg,storage\olist-images\PET-CAT-VMP\004-3180f6fba535.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAT-VMP/004-3180f6fba535.jpg,True,False,False,uploaded,
PET/CAT*VMP,360493195,,"Astra Pet, Caixa de Areia 40x26x8cm Vermelha",5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/23dc99d9e5303d07469cdb6b80f63414.jpg,storage\olist-images\PET-CAT-VMP\005-e27e9aa90cb0.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAT-VMP/005-e27e9aa90cb0.jpg,True,False,False,uploaded,
PET/CAE-RSP,360493303,,"Astra Pet, Caixa de Areia 46,5x36x11,7cm Pet Cães Gatos Rosa",1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/6712e49414e10f2b4308c01578f8eeb4.jpg,storage\olist-images\PET-CAE-RSP\001-8489494b2b0b.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAE-RSP/001-8489494b2b0b.jpg,True,False,True,uploaded,
PET/CAE-RSP,360493303,,"Astra Pet, Caixa de Areia 46,5x36x11,7cm Pet Cães Gatos Rosa",2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/1ce745ff02c6d6d10dca48c4b5d02cf9.jpg,storage\olist-images\PET-CAE-RSP\002-fe876c2e8db4.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAE-RSP/002-fe876c2e8db4.jpg,True,False,False,uploaded,
PET/CAE-RSP,360493303,,"Astra Pet, Caixa de Areia 46,5x36x11,7cm Pet Cães Gatos Rosa",3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/f0820d736fc98a2ea1facc159f9b3a5c.jpg,storage\olist-images\PET-CAE-RSP\001-8489494b2b0b.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAE-RSP/001-8489494b2b0b.jpg,True,False,False,uploaded,
PET/CAE-RSP,360493303,,"Astra Pet, Caixa de Areia 46,5x36x11,7cm Pet Cães Gatos Rosa",4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/a71e41738e73119fae7a3414d31c6e45.jpg,storage\olist-images\PET-CAE-RSP\004-f5e8c55d3fee.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAE-RSP/004-f5e8c55d3fee.jpg,True,False,False,uploaded,
PET/CAE-RSP,360493303,,"Astra Pet, Caixa de Areia 46,5x36x11,7cm Pet Cães Gatos Rosa",5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/90f481e8f709cefd42d5b4e616fbd912.jpg,storage\olist-images\PET-CAE-RSP\005-e96a2eb9c4cb.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAE-RSP/005-e96a2eb9c4cb.jpg,True,False,False,uploaded,
CHB-40025,342716133,,"Cabo para Chupeta Bateria 2,5 Metros 400a Enxerto Carro Aquatools",1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/24aa443fcd3247e59ee11b07d5387e5c.jpg,storage\olist-images\CHB-40025\001-4cbf8472592e.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CHB-40025/001-4cbf8472592e.jpg,True,False,True,uploaded,
CHB-40025,342716133,,"Cabo para Chupeta Bateria 2,5 Metros 400a Enxerto Carro Aquatools",2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/cf18fe401efeb1f147d610aae23ac976.jpg,storage\olist-images\CHB-40025\002-3db9c78e9c4b.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CHB-40025/002-3db9c78e9c4b.jpg,True,False,False,uploaded,
CHB-40025,342716133,,"Cabo para Chupeta Bateria 2,5 Metros 400a Enxerto Carro Aquatools",3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/e87fd69008f0be802f2c9a2a949a7c5b.jpg,storage\olist-images\CHB-40025\001-4cbf8472592e.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CHB-40025/001-4cbf8472592e.jpg,True,False,False,uploaded,
CHB-40025,342716133,,"Cabo para Chupeta Bateria 2,5 Metros 400a Enxerto Carro Aquatools",4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/a8bd72f1e454cffe5f3b37c9205e74df.jpg,storage\olist-images\CHB-40025\004-4010e1f7541c.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CHB-40025/004-4010e1f7541c.jpg,True,False,False,uploaded,
CHB-40025,342716133,,"Cabo para Chupeta Bateria 2,5 Metros 400a Enxerto Carro Aquatools",5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/5a601d8eecadfd3e09f45038828fe660.jpg,storage\olist-images\CHB-40025\005-42b35a979629.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CHB-40025/005-42b35a979629.jpg,True,False,False,uploaded,
CHB-40025,342716133,,"Cabo para Chupeta Bateria 2,5 Metros 400a Enxerto Carro Aquatools",6,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/4e96ecc4ecb594845438e6d52257e826.jpg,storage\olist-images\CHB-40025\006-34d9c585bc0d.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CHB-40025/006-34d9c585bc0d.jpg,True,False,False,uploaded,
JFQFCQ57,353701891,,Cachepot Floreira Flat Vaso 57 (6l)15x57cm Cimento Quei Japi,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/3ba2b69c60a71780397f2c907d7cf481.jpg,storage\olist-images\JFQFCQ57\001-f8af961dd48a.jpg,https://dev.shopvivaliz.com.br/uploads/olist/JFQFCQ57/001-f8af961dd48a.jpg,True,False,True,uploaded,
JFQFCQ57,353701891,,Cachepot Floreira Flat Vaso 57 (6l)15x57cm Cimento Quei Japi,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/c4f5693deff5118ded05a703eb96e351.jpg,storage\olist-images\JFQFCQ57\002-f40f5960bd31.jpg,https://dev.shopvivaliz.com.br/uploads/olist/JFQFCQ57/002-f40f5960bd31.jpg,True,False,False,uploaded,
JFQFCQ57,353701891,,Cachepot Floreira Flat Vaso 57 (6l)15x57cm Cimento Quei Japi,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/9c4e0eaf590c14e4a30af2d10f3caa54.jpg,storage\olist-images\JFQFCQ57\001-f8af961dd48a.jpg,https://dev.shopvivaliz.com.br/uploads/olist/JFQFCQ57/001-f8af961dd48a.jpg,True,False,False,uploaded,
